Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
168464,-6.6552223,106.8602003,490.337,0.95,0.88,1573087422764000,177,3
168519,-6.6552222,106.8602007,490.312,0.959,0.95,1573087422819000,177,3
168574,-6.6552221,106.8602009,490.303,0.873,0.96,1573087422874000,177,3
168629,-6.655222,106.8602011,490.269,0.739,0.87,1573087422929000,177,3
168684,-6.6552219,106.8602015,490.294,0.758,0.74,1573087422984000,177,3
168739,-6.6552219,106.8602016,490.316,0.6,0.76,1573087423039000,177,3
168795,-6.6552219,106.860202,490.274,0.691,0.61,1573087423095000,177,3
168849,-6.6552217,106.8602024,490.299,0.745,0.69,1573087423149000,177,3
168904,-6.6552218,106.8602029,490.307,0.799,0.75,1573087423204000,177,3
168959,-6.655222,106.8602033,490.285,0.926,0.8,1573087423259000,177,3
169015,-6.6552222,106.8602035,490.277,0.73,0.93,1573087423315000,177,3
169069,-6.655222,106.8602041,490.239,1.05,0.74,1573087423369000,177,3
169124,-6.6552219,106.8602047,490.249,1.044,1.05,1573087423424000,177,3
169179,-6.6552221,106.8602052,490.258,1.079,1.05,1573087423479000,177,3
169235,-6.6552222,106.8602058,490.23,1.14,1.08,1573087423535000,177,3
169290,-6.6552221,106.8602064,490.243,1.206,1.14,1573087423590000,177,3
169345,-6.6552222,106.860207,490.247,1.214,1.21,1573087423645000,177,3
169400,-6.6552221,106.8602078,490.249,1.33,1.22,1573087423700000,177,3
169455,-6.6552222,106.8602085,490.234,1.406,1.33,1573087423755000,177,3
169510,-6.6552224,106.8602092,490.256,1.453,1.41,1573087423810000,177,3
169565,-6.6552224,106.86021,490.26,1.509,1.46,1573087423865000,177,3
169620,-6.6552226,106.8602106,490.245,1.495,1.51,1573087423920000,177,3
169675,-6.6552227,106.8602115,490.253,1.615,1.5,1573087423975000,177,3
169730,-6.6552227,106.8602124,490.267,1.593,1.62,1573087424030000,177,3
169785,-6.6552229,106.8602132,490.234,1.726,1.6,1573087424085000,177,3
169840,-6.6552228,106.8602141,490.222,1.763,1.73,1573087424140000,177,3
169895,-6.655223,106.8602149,490.224,1.822,1.77,1573087424195000,177,3
169950,-6.6552232,106.8602158,490.246,1.857,1.82,1573087424250000,177,3
170005,-6.6552232,106.8602168,490.28,1.982,1.86,1573087424305000,177,3
170060,-6.6552235,106.8602179,490.29,2.095,1.99,1573087424360000,177,3
170115,-6.6552237,106.8602188,490.313,1.996,2.1,1573087424415000,177,3
170170,-6.6552237,106.8602196,490.32,1.887,2,1573087424470000,177,3
170225,-6.655224,106.8602207,490.328,2.043,1.89,1573087424525000,249,3
170280,-6.655224,106.8602219,490.331,2.209,2.05,1573087424580000,249,3
170335,-6.6552241,106.860223,490.337,2.235,2.21,1573087424635000,249,3
170390,-6.6552244,106.860224,490.327,2.325,2.24,1573087424690000,249,3
170445,-6.6552244,106.8602252,490.329,2.378,2.33,1573087424745000,249,3
170500,-6.6552243,106.8602262,490.331,2.404,2.38,1573087424800000,249,3
170555,-6.6552246,106.8602272,490.301,2.405,2.41,1573087424855000,249,3
170610,-6.6552245,106.8602286,490.33,2.515,2.41,1573087424910000,249,3
170665,-6.6552247,106.8602298,490.339,2.557,2.52,1573087424965000,249,3
170720,-6.655225,106.860231,490.364,2.528,2.56,1573087425020000,249,3
170775,-6.6552251,106.8602323,490.389,2.59,2.53,1573087425075000,249,3
170830,-6.6552251,106.8602337,490.394,2.708,2.59,1573087425130000,249,3
170885,-6.6552253,106.8602351,490.399,2.761,2.71,1573087425185000,249,3
170940,-6.655225,106.8602366,490.384,2.777,2.76,1573087425240000,249,3
170995,-6.6552248,106.860238,490.364,2.792,2.78,1573087425295000,249,3
171050,-6.6552252,106.8602394,490.372,2.88,2.79,1573087425350000,249,3
171105,-6.6552253,106.8602408,490.394,2.822,2.88,1573087425405000,249,3
171160,-6.6552254,106.860242,490.434,2.716,2.82,1573087425460000,249,3
171215,-6.6552255,106.8602435,490.453,2.85,2.72,1573087425515000,204,3
171270,-6.6552255,106.8602452,490.446,3.069,2.85,1573087425570000,204,3
171325,-6.6552257,106.8602468,490.459,3.193,3.07,1573087425625000,204,3
171380,-6.6552257,106.8602483,490.467,3.081,3.2,1573087425680000,204,3
171435,-6.6552259,106.8602496,490.501,3.016,3.08,1573087425735000,204,3
171490,-6.6552261,106.860251,490.511,3.017,3.02,1573087425790000,204,3
171545,-6.655226,106.8602527,490.487,3.305,3.02,1573087425845000,204,3
171600,-6.6552263,106.8602537,490.517,2.877,3.31,1573087425900000,204,3
171655,-6.6552265,106.8602549,490.567,2.745,2.88,1573087425955000,204,3
171710,-6.6552264,106.8602563,490.557,2.796,2.75,1573087426010000,204,3
171765,-6.6552266,106.8602576,490.527,2.802,2.8,1573087426065000,204,3
171820,-6.6552267,106.8602589,490.533,2.706,2.81,1573087426120000,204,3
171875,-6.6552269,106.86026,490.601,2.539,2.71,1573087426175000,204,3
171930,-6.6552272,106.8602612,490.661,2.413,2.54,1573087426230000,204,3
171985,-6.6552277,106.8602623,490.601,2.426,2.42,1573087426285000,204,3
172040,-6.655228,106.8602635,490.596,2.376,2.43,1573087426340000,204,3
172095,-6.6552283,106.8602646,490.644,2.37,2.38,1573087426395000,204,3
172150,-6.6552287,106.8602657,490.666,2.341,2.38,1573087426450000,204,3
172205,-6.6552289,106.8602669,490.659,2.365,2.35,1573087426505000,210,3
172259,-6.6552292,106.860268,490.604,2.306,2.37,1573087426559000,210,3
172314,-6.6552293,106.8602692,490.608,2.35,2.31,1573087426614000,210,3
172369,-6.6552289,106.8602705,490.637,2.426,2.35,1573087426669000,210,3
172424,-6.6552276,106.8602722,490.477,2.694,2.43,1573087426724000,210,3
172479,-6.6552273,106.8602734,490.381,2.569,2.7,1573087426779000,210,3
172534,-6.6552268,106.8602748,490.379,2.739,2.57,1573087426834000,210,3
172589,-6.6552264,106.860276,490.395,2.707,2.74,1573087426889000,210,3
172644,-6.6552262,106.8602773,490.411,2.679,2.71,1573087426944000,210,3
172699,-6.6552263,106.8602784,490.416,2.516,2.68,1573087426999000,210,3
172754,-6.6552262,106.8602798,490.443,2.614,2.52,1573087427054000,210,3
172810,-6.655226,106.860281,490.462,2.594,2.62,1573087427110000,210,3
172864,-6.6552258,106.8602823,490.405,2.614,2.6,1573087427164000,210,3
172919,-6.6552257,106.8602836,490.425,2.649,2.61,1573087427219000,210,3
172974,-6.6552256,106.8602849,490.434,2.619,2.65,1573087427274000,210,3
173030,-6.6552254,106.8602864,490.44,2.789,2.62,1573087427330000,210,3
173084,-6.6552254,106.8602879,490.463,2.839,2.79,1573087427384000,210,3
173139,-6.655225,106.8602892,490.452,2.775,2.84,1573087427439000,210,3
173194,-6.6552248,106.8602906,490.486,2.813,2.78,1573087427494000,210,3
173250,-6.6552246,106.8602918,490.631,2.743,2.81,1573087427550000,177,3
173305,-6.6552246,106.8602931,490.621,2.737,2.75,1573087427605000,177,3
173360,-6.6552246,106.8602945,490.929,2.913,2.74,1573087427660000,177,3
173415,-6.6552245,106.8602959,491.066,2.782,2.92,1573087427715000,177,3
173470,-6.6552244,106.8602972,491.014,2.741,2.79,1573087427770000,177,3
173525,-6.6552243,106.8602986,491.035,2.753,2.75,1573087427825000,177,3
173580,-6.6552238,106.8603,491.003,2.853,2.76,1573087427880000,177,3
173635,-6.6552235,106.8603014,491.002,2.842,2.86,1573087427935000,177,3
173690,-6.6552232,106.8603029,490.939,2.875,2.85,1573087427990000,177,3
173745,-6.655223,106.8603042,490.982,2.865,2.88,1573087428045000,177,3
173800,-6.6552226,106.8603055,491.04,2.844,2.87,1573087428100000,177,3
173855,-6.6552225,106.8603069,491.049,2.857,2.85,1573087428155000,177,3
173910,-6.6552223,106.8603083,491.067,2.87,2.86,1573087428210000,177,3
173965,-6.6552219,106.8603098,491.114,2.919,2.87,1573087428265000,177,3
174020,-6.6552217,106.8603112,491.153,2.892,2.92,1573087428320000,177,3
174075,-6.6552215,106.8603128,491.228,3.022,2.9,1573087428375000,177,3
174130,-6.6552212,106.8603142,491.228,2.967,3.03,1573087428430000,177,3
174185,-6.6552212,106.8603156,491.218,2.879,2.97,1573087428485000,177,3
174240,-6.655221,106.8603169,491.223,2.794,2.88,1573087428540000,177,3
174295,-6.6552205,106.8603184,491.282,2.899,2.8,1573087428595000,177,3
174350,-6.6552202,106.86032,491.357,3.045,2.91,1573087428650000,177,3
174405,-6.6552203,106.8603214,491.297,2.86,3.05,1573087428705000,177,3
174460,-6.6552202,106.8603227,491.296,2.823,2.87,1573087428760000,177,3
174515,-6.6552201,106.8603241,491.32,2.783,2.83,1573087428815000,177,3
174570,-6.65522,106.8603256,491.368,2.874,2.79,1573087428870000,177,3
174625,-6.6552196,106.8603271,491.425,2.938,2.88,1573087428925000,177,3
174680,-6.6552195,106.8603288,491.414,3.167,2.95,1573087428980000,177,3
174735,-6.6552192,106.8603303,491.424,3.048,3.17,1573087429035000,177,3
174790,-6.6552187,106.8603316,491.401,2.902,3.06,1573087429090000,177,3
174845,-6.6552182,106.8603331,491.315,2.885,2.91,1573087429145000,177,3
174900,-6.6552179,106.8603344,491.274,2.728,2.89,1573087429200000,177,3
174955,-6.6552175,106.8603358,491.268,2.758,2.74,1573087429255000,177,3
175010,-6.6552171,106.8603371,491.305,2.732,2.77,1573087429310000,177,3
175065,-6.6552167,106.8603386,491.314,2.736,2.74,1573087429365000,177,3
175120,-6.6552164,106.8603401,491.283,2.735,2.74,1573087429420000,177,3
175175,-6.6552164,106.8603416,491.357,2.813,2.74,1573087429475000,177,3
175230,-6.655216,106.860343,491.447,2.778,2.82,1573087429530000,177,3
175285,-6.6552157,106.8603444,491.478,2.766,2.78,1573087429585000,177,3
175340,-6.6552154,106.8603459,491.506,2.836,2.77,1573087429640000,177,3
175395,-6.6552153,106.8603472,491.558,2.779,2.84,1573087429695000,177,3
175450,-6.6552151,106.8603487,491.595,2.836,2.79,1573087429750000,177,3
175505,-6.6552146,106.8603502,491.634,2.873,2.84,1573087429805000,177,3
175560,-6.6552145,106.8603515,491.557,2.794,2.88,1573087429860000,177,3
175615,-6.6552144,106.8603528,491.583,2.692,2.8,1573087429915000,177,3
175670,-6.6552142,106.8603542,491.601,2.697,2.7,1573087429970000,177,3
175725,-6.6552138,106.8603554,491.556,2.634,2.7,1573087430025000,177,3
175780,-6.6552137,106.8603568,491.524,2.718,2.64,1573087430080000,177,3
175835,-6.6552133,106.8603581,491.52,2.722,2.72,1573087430135000,177,3
175890,-6.6552132,106.8603595,491.535,2.745,2.73,1573087430190000,177,3
175945,-6.6552127,106.8603608,491.531,2.76,2.75,1573087430245000,177,3
176000,-6.6552126,106.8603623,491.545,2.835,2.76,1573087430300000,177,3
176055,-6.6552123,106.8603637,491.55,2.854,2.84,1573087430355000,177,3
176110,-6.655212,106.860365,491.568,2.718,2.86,1573087430410000,177,3
176165,-6.6552116,106.8603663,491.564,2.726,2.72,1573087430465000,177,3
176220,-6.6552114,106.8603678,491.548,2.773,2.73,1573087430520000,198,3
176275,-6.6552111,106.8603692,491.473,2.796,2.78,1573087430575000,198,3
176330,-6.6552108,106.8603705,491.415,2.796,2.8,1573087430630000,198,3
176385,-6.6552106,106.8603717,491.384,2.654,2.8,1573087430685000,198,3
176440,-6.6552103,106.8603733,491.42,2.843,2.66,1573087430740000,198,3
176495,-6.6552102,106.8603749,491.503,2.984,2.84,1573087430795000,198,3
176550,-6.65521,106.8603764,491.54,3.001,2.99,1573087430850000,198,3
176605,-6.6552096,106.8603777,491.49,2.893,3,1573087430905000,198,3
176660,-6.6552094,106.8603792,491.476,2.943,2.9,1573087430960000,198,3
176715,-6.6552094,106.8603808,491.552,2.98,2.95,1573087431015000,198,3
176770,-6.6552093,106.8603823,491.587,2.963,2.98,1573087431070000,198,3
176825,-6.655209,106.8603837,491.595,2.866,2.97,1573087431125000,198,3
176880,-6.6552086,106.860385,491.61,2.816,2.87,1573087431180000,198,3
176935,-6.6552084,106.8603864,491.648,2.814,2.82,1573087431235000,198,3
176990,-6.6552086,106.860388,491.661,2.969,2.82,1573087431290000,198,3
177045,-6.6552082,106.8603893,491.661,2.89,2.97,1573087431345000,198,3
177100,-6.6552078,106.8603907,491.653,2.869,2.9,1573087431400000,198,3
177155,-6.6552073,106.8603922,491.622,2.901,2.87,1573087431455000,198,3
177210,-6.6552071,106.8603937,491.633,2.93,2.91,1573087431510000,189,3
177265,-6.6552069,106.860395,491.616,2.88,2.93,1573087431565000,189,3
177320,-6.6552067,106.8603966,491.65,2.949,2.88,1573087431620000,189,3
177375,-6.6552059,106.8603982,491.666,3.027,2.95,1573087431675000,189,3
177430,-6.6552058,106.8603995,491.658,2.911,3.03,1573087431730000,189,3
177485,-6.6552055,106.8604009,491.685,2.913,2.91,1573087431785000,189,3
177540,-6.6552058,106.860402,491.653,2.798,2.92,1573087431840000,189,3
177595,-6.6552055,106.8604035,491.666,2.816,2.8,1573087431895000,189,3
177650,-6.6552051,106.8604051,491.65,2.926,2.82,1573087431950000,189,3
177705,-6.6552049,106.8604063,491.66,2.807,2.93,1573087432005000,189,3
177760,-6.6552046,106.8604075,491.711,2.69,2.81,1573087432060000,189,3
177815,-6.6552045,106.8604089,491.692,2.687,2.69,1573087432115000,189,3
177870,-6.6552044,106.8604103,491.64,2.704,2.69,1573087432170000,189,3
177925,-6.6552039,106.8604115,491.608,2.577,2.71,1573087432225000,189,3
177980,-6.6552043,106.8604125,491.525,2.493,2.58,1573087432280000,189,3
178035,-6.6552044,106.8604137,491.577,2.427,2.5,1573087432335000,189,3
178090,-6.6552043,106.8604149,491.52,2.38,2.43,1573087432390000,189,3
178145,-6.6552039,106.860416,491.497,2.308,2.38,1573087432445000,189,3
178200,-6.6552039,106.8604173,491.591,2.301,2.31,1573087432500000,199,3
178255,-6.6552039,106.8604188,491.593,2.503,2.31,1573087432555000,199,3
178310,-6.6552036,106.86042,491.555,2.378,2.51,1573087432610000,199,3
178365,-6.6552032,106.8604214,491.568,2.454,2.38,1573087432665000,199,3
178420,-6.6552029,106.8604225,491.568,2.346,2.46,1573087432720000,199,3
178475,-6.6552028,106.8604237,491.581,2.339,2.35,1573087432775000,199,3
178530,-6.6552028,106.8604248,491.55,2.353,2.34,1573087432830000,199,3
178585,-6.6552025,106.860426,491.517,2.302,2.36,1573087432885000,199,3
178640,-6.6552023,106.8604273,491.575,2.394,2.3,1573087432940000,199,3
178695,-6.6552021,106.8604287,491.62,2.474,2.4,1573087432995000,199,3
178750,-6.6552016,106.86043,491.505,2.504,2.48,1573087433050000,199,3
178805,-6.6552015,106.8604313,491.543,2.491,2.51,1573087433105000,199,3
178860,-6.6552014,106.8604325,491.561,2.488,2.49,1573087433160000,199,3
178915,-6.6552012,106.8604338,491.606,2.514,2.49,1573087433215000,199,3
178970,-6.6552009,106.860435,491.619,2.491,2.52,1573087433270000,199,3
179025,-6.6552007,106.8604362,491.607,2.472,2.49,1573087433325000,199,3
179080,-6.6552006,106.8604373,491.603,2.414,2.48,1573087433380000,199,3
179135,-6.6552005,106.8604385,491.6,2.418,2.42,1573087433435000,199,3
179190,-6.6552003,106.8604397,491.565,2.432,2.42,1573087433490000,220,3
179245,-6.6552002,106.860441,491.559,2.483,2.43,1573087433545000,220,3
179300,-6.6552001,106.8604425,491.555,2.625,2.49,1573087433600000,220,3
179355,-6.6551997,106.860444,491.564,2.718,2.63,1573087433655000,220,3
179410,-6.6551995,106.8604451,491.538,2.605,2.72,1573087433710000,220,3
179465,-6.6551995,106.8604465,491.537,2.633,2.61,1573087433765000,220,3
179520,-6.6551993,106.860448,491.56,2.776,2.63,1573087433820000,220,3
179575,-6.6551988,106.8604496,491.615,2.86,2.78,1573087433875000,220,3
179630,-6.6551986,106.8604508,491.598,2.776,2.86,1573087433930000,220,3
179685,-6.6551982,106.8604522,491.536,2.809,2.78,1573087433985000,220,3
179740,-6.6551978,106.8604537,491.47,2.865,2.81,1573087434040000,220,3
179795,-6.6551974,106.8604549,491.567,2.746,2.87,1573087434095000,220,3
179850,-6.6551972,106.8604562,491.622,2.669,2.75,1573087434150000,220,3
179905,-6.6551969,106.8604574,491.504,2.717,2.67,1573087434205000,220,3
179960,-6.6551968,106.8604587,491.476,2.657,2.72,1573087434260000,220,3
180015,-6.6551965,106.86046,491.457,2.69,2.66,1573087434315000,220,3
180070,-6.6551962,106.8604613,491.444,2.698,2.69,1573087434370000,220,3
180125,-6.655196,106.8604625,491.497,2.68,2.7,1573087434425000,220,3
180180,-6.6551961,106.8604633,491.495,2.294,2.68,1573087434480000,182,3
180235,-6.6551957,106.8604644,491.563,2.206,2.3,1573087434535000,182,3
180290,-6.6551954,106.8604657,491.545,2.443,2.21,1573087434590000,182,3
180345,-6.6551951,106.8604668,491.529,2.361,2.45,1573087434645000,182,3
180400,-6.6551949,106.860468,491.511,2.402,2.36,1573087434700000,182,3
180455,-6.6551949,106.8604693,491.477,2.422,2.42,1573087434755000,182,3
180510,-6.6551947,106.8604707,491.49,2.472,2.42,1573087434810000,182,3
180565,-6.6551943,106.8604715,491.498,2.251,2.47,1573087434865000,182,3
180620,-6.6551939,106.8604725,491.517,2.145,2.25,1573087434920000,182,3
180675,-6.6551938,106.8604735,491.535,2.036,2.15,1573087434975000,182,3
180730,-6.6551934,106.8604745,491.515,1.996,2.04,1573087435030000,182,3
180785,-6.6551932,106.8604755,491.521,2.016,2,1573087435085000,182,3
180840,-6.6551932,106.8604765,491.595,1.985,2.02,1573087435140000,182,3
180895,-6.6551929,106.8604775,491.591,2.009,1.99,1573087435195000,182,3
180950,-6.6551924,106.8604783,491.569,1.934,2.01,1573087435250000,182,3
181005,-6.6551923,106.8604793,491.625,1.927,1.94,1573087435305000,182,3
181060,-6.6551923,106.8604801,491.616,1.829,1.93,1573087435360000,182,3
181115,-6.6551922,106.8604807,491.557,1.68,1.83,1573087435415000,182,3
181170,-6.655192,106.8604818,491.59,1.802,1.68,1573087435470000,168,3
181224,-6.6551918,106.8604828,491.649,1.846,1.8,1573087435524000,168,3
181279,-6.6551914,106.8604837,491.744,1.833,1.85,1573087435579000,168,3
181334,-6.6551912,106.8604844,491.667,1.704,1.84,1573087435634000,168,3
181389,-6.6551912,106.8604852,491.652,1.731,1.71,1573087435689000,168,3
181444,-6.6551907,106.8604861,491.575,1.756,1.73,1573087435744000,168,3
181499,-6.6551903,106.8604869,491.627,1.721,1.76,1573087435799000,168,3
181554,-6.6551901,106.8604878,491.57,1.746,1.72,1573087435854000,168,3
181609,-6.6551896,106.8604888,491.557,1.785,1.75,1573087435909000,168,3
181664,-6.655189,106.8604898,491.588,1.905,1.79,1573087435964000,168,3
181719,-6.6551888,106.8604907,491.587,1.837,1.91,1573087436019000,168,3
181775,-6.6551889,106.8604915,491.594,1.749,1.84,1573087436075000,168,3
181829,-6.655189,106.8604923,491.606,1.754,1.75,1573087436129000,168,3
181884,-6.6551887,106.860493,491.627,1.682,1.76,1573087436184000,168,3
181939,-6.6551887,106.8604939,491.589,1.725,1.68,1573087436239000,168,3
181995,-6.6551886,106.8604947,491.562,1.62,1.73,1573087436295000,168,3
182049,-6.6551884,106.8604958,491.583,1.823,1.62,1573087436349000,168,3
182104,-6.6551882,106.8604967,491.572,1.809,1.82,1573087436404000,168,3
182159,-6.6551882,106.8604976,491.581,1.852,1.81,1573087436459000,168,3
182215,-6.655188,106.8604988,491.617,2.019,1.85,1573087436515000,177,3
182270,-6.6551877,106.8604999,491.652,2.127,2.02,1573087436570000,177,3
182325,-6.6551875,106.8605011,491.794,2.303,2.13,1573087436625000,177,3
182380,-6.6551871,106.8605023,491.859,2.364,2.31,1573087436680000,177,3
182435,-6.6551865,106.8605034,491.896,2.339,2.37,1573087436735000,177,3
182490,-6.6551866,106.8605044,491.848,2.242,2.35,1573087436790000,177,3
182545,-6.6551867,106.8605055,491.836,2.234,2.25,1573087436845000,177,3
182600,-6.6551863,106.8605067,491.876,2.276,2.24,1573087436900000,177,3
182655,-6.655186,106.8605079,491.926,2.331,2.28,1573087436955000,177,3
182710,-6.6551858,106.8605091,491.886,2.403,2.34,1573087437010000,177,3
182765,-6.6551857,106.8605107,491.932,2.643,2.41,1573087437065000,177,3
182820,-6.6551853,106.8605121,491.983,2.714,2.65,1573087437120000,177,3
182875,-6.6551852,106.8605135,492.035,2.731,2.72,1573087437175000,177,3
182930,-6.6551847,106.860515,492.089,2.784,2.74,1573087437230000,177,3
182985,-6.6551845,106.8605162,492.049,2.686,2.79,1573087437285000,177,3
183040,-6.6551841,106.8605177,492.104,2.785,2.69,1573087437340000,177,3
183095,-6.6551839,106.860519,492.083,2.744,2.79,1573087437395000,177,3
183150,-6.6551836,106.8605203,492.125,2.623,2.75,1573087437450000,177,3
183205,-6.6551833,106.8605216,492.191,2.586,2.63,1573087437505000,153,3
183259,-6.6551829,106.8605229,492.226,2.663,2.6,1573087437559000,153,3
183314,-6.6551828,106.8605243,492.238,2.717,2.67,1573087437614000,153,3
183369,-6.655183,106.8605257,492.247,2.674,2.73,1573087437669000,153,3
183424,-6.655183,106.8605272,492.128,2.897,2.68,1573087437724000,153,3
183479,-6.6551829,106.8605284,492.102,2.74,2.9,1573087437779000,153,3
183534,-6.6551826,106.8605296,492.193,2.593,2.74,1573087437834000,153,3
183589,-6.6551823,106.8605307,492.275,2.521,2.6,1573087437889000,153,3
183644,-6.6551822,106.8605318,492.254,2.442,2.53,1573087437944000,153,3
183699,-6.6551819,106.8605329,492.189,2.398,2.45,1573087437999000,153,3
183754,-6.6551816,106.860534,492.119,2.416,2.4,1573087438054000,153,3
183810,-6.6551814,106.860535,492.048,2.351,2.42,1573087438110000,153,3
183864,-6.6551812,106.860536,492.063,2.297,2.35,1573087438164000,153,3
183919,-6.6551809,106.860537,492.065,2.247,2.3,1573087438219000,153,3
183974,-6.6551807,106.860538,492.083,2.175,2.25,1573087438274000,153,3
184030,-6.6551804,106.8605389,492.085,2.117,2.18,1573087438330000,153,3
184084,-6.6551802,106.8605397,492.099,2.009,2.12,1573087438384000,153,3
184139,-6.6551802,106.8605407,492.085,1.953,2.01,1573087438439000,153,3
184194,-6.65518,106.8605416,492.113,1.935,1.96,1573087438494000,153,3
184250,-6.6551797,106.8605425,492.134,1.911,1.94,1573087438550000,213,3
184305,-6.6551796,106.8605434,492.162,1.917,1.91,1573087438605000,213,3
184360,-6.6551795,106.8605444,492.218,1.912,1.92,1573087438660000,213,3
184415,-6.6551791,106.8605455,492.248,2.019,1.92,1573087438715000,213,3
184470,-6.6551791,106.8605463,492.252,1.93,2.02,1573087438770000,213,3
184525,-6.6551791,106.8605473,492.239,1.899,1.93,1573087438825000,213,3
184580,-6.6551788,106.8605484,492.248,2.019,1.9,1573087438880000,213,3
184635,-6.6551782,106.8605496,492.268,2.155,2.02,1573087438935000,213,3
184690,-6.6551776,106.8605511,492.345,2.354,2.16,1573087438990000,213,3
184745,-6.6551772,106.8605521,492.371,2.281,2.36,1573087439045000,213,3
184800,-6.6551769,106.8605531,492.286,2.201,2.29,1573087439100000,213,3
184855,-6.6551766,106.8605543,492.329,2.236,2.2,1573087439155000,213,3
184910,-6.6551761,106.8605554,492.389,2.239,2.24,1573087439210000,213,3
184965,-6.6551757,106.8605566,492.466,2.226,2.24,1573087439265000,213,3
185020,-6.6551756,106.8605578,492.522,2.2,2.23,1573087439320000,213,3
185075,-6.6551752,106.8605592,492.547,2.429,2.21,1573087439375000,213,3
185130,-6.6551749,106.8605605,492.517,2.516,2.43,1573087439430000,213,3
185185,-6.6551747,106.8605616,492.544,2.43,2.52,1573087439485000,244,3
185243,-6.6551745,106.8605628,492.576,2.438,2.44,1573087439543000,244,3
185301,-6.6551743,106.8605641,492.589,2.463,2.44,1573087439601000,244,3
185359,-6.655174,106.8605654,492.607,2.569,2.47,1573087439659000,244,3
185417,-6.655174,106.8605668,492.695,2.646,2.57,1573087439717000,244,3
185475,-6.6551739,106.860568,492.736,2.605,2.65,1573087439775000,244,3
185533,-6.6551735,106.8605696,492.812,2.763,2.61,1573087439833000,244,3
185591,-6.6551734,106.860571,492.83,2.798,2.77,1573087439891000,244,3
185649,-6.6551731,106.8605724,492.842,2.865,2.8,1573087439949000,244,3
185707,-6.6551729,106.8605738,492.859,2.859,2.87,1573087440007000,244,3
185765,-6.6551726,106.8605753,492.869,2.882,2.86,1573087440065000,244,3
185823,-6.6551724,106.8605767,492.882,2.92,2.89,1573087440123000,244,3
185881,-6.655172,106.8605796,492.916,2.956,2.92,1573087440181000,244,3
185939,-6.6551719,106.8605812,492.94,3.002,2.96,1573087440239000,244,3
185997,-6.6551716,106.8605827,492.955,3.018,3.01,1573087440297000,244,3
186055,-6.6551714,106.8605842,492.98,3.035,3.02,1573087440355000,244,3
186113,-6.6551709,106.8605858,493.017,3.117,3.04,1573087440413000,244,3
186171,-6.655171,106.8605873,493.017,3.058,3.12,1573087440471000,244,3
186230,-6.6551713,106.860589,493.085,3.072,3.06,1573087440530000,214,3
186285,-6.6551717,106.8605905,493.083,3.023,3.08,1573087440585000,214,3
186340,-6.6551726,106.860592,493.068,2.931,3.03,1573087440640000,214,3
186395,-6.6551739,106.8605933,492.953,2.99,2.94,1573087440695000,214,3
186450,-6.6551746,106.8605946,492.876,2.98,2.99,1573087440750000,214,3
186505,-6.6551756,106.8605957,492.805,2.984,2.98,1573087440805000,214,3
186560,-6.6551769,106.8605968,492.749,3.131,2.99,1573087440860000,214,3
186615,-6.6551776,106.8605978,492.613,3.048,3.13,1573087440915000,214,3
186670,-6.6551783,106.8605991,492.59,3.094,3.05,1573087440970000,214,3
186725,-6.6551794,106.8606003,492.558,3.182,3.09,1573087441025000,214,3
186780,-6.6551801,106.860601,492.524,2.863,3.18,1573087441080000,214,3
186835,-6.655181,106.860602,492.484,2.797,2.86,1573087441135000,214,3
186890,-6.655182,106.8606032,492.421,2.951,2.8,1573087441190000,214,3
186945,-6.6551827,106.8606039,492.35,2.701,2.95,1573087441245000,214,3
187000,-6.6551835,106.8606046,492.347,2.52,2.7,1573087441300000,214,3
187055,-6.655184,106.8606055,492.365,2.426,2.52,1573087441355000,214,3
187110,-6.6551845,106.8606066,492.38,2.477,2.43,1573087441410000,214,3
187165,-6.6551848,106.8606077,492.36,2.407,2.48,1573087441465000,214,3
187220,-6.6551849,106.8606087,492.322,2.31,2.41,1573087441520000,181,3
187274,-6.655185,106.8606097,492.363,2.201,2.31,1573087441574000,181,3
187329,-6.6551847,106.860611,492.399,2.251,2.2,1573087441629000,181,3
187384,-6.6551843,106.8606122,492.435,2.173,2.25,1573087441684000,181,3
187439,-6.6551839,106.8606135,492.463,2.227,2.17,1573087441739000,181,3
187494,-6.6551835,106.8606146,492.512,2.2,2.23,1573087441794000,181,3
187549,-6.6551836,106.8606156,492.517,2.156,2.2,1573087441849000,181,3
187604,-6.6551831,106.8606167,492.538,2.157,2.16,1573087441904000,181,3
187659,-6.6551827,106.8606177,492.556,2.114,2.16,1573087441959000,181,3
187714,-6.6551826,106.8606187,492.554,2.099,2.11,1573087442014000,181,3
187769,-6.6551821,106.8606197,492.581,2.084,2.1,1573087442069000,181,3
187825,-6.6551816,106.8606208,492.615,2.165,2.08,1573087442125000,181,3
187879,-6.6551814,106.8606218,492.624,2.121,2.16,1573087442179000,181,3
187934,-6.6551812,106.8606227,492.644,2.078,2.12,1573087442234000,181,3
187989,-6.6551811,106.8606234,492.658,1.925,2.08,1573087442289000,181,3
188045,-6.655181,106.8606238,492.677,1.618,1.93,1573087442345000,181,3
188099,-6.6551807,106.8606244,492.671,1.588,1.62,1573087442399000,181,3
188154,-6.6551805,106.8606252,492.655,1.65,1.59,1573087442454000,181,3
188209,-6.6551802,106.8606261,492.643,1.69,1.65,1573087442509000,181,3
